ID,Source,Ext Bet Transaction ID,Ext Transaction ID,Ext Ticket ID,Ext Bet ID,Type,Status,Amount,Stake Amount,Freebet Amount,Gain Amount,Feature Amount,Bet Type,Odds,Is Rollover,Is Resettlement,Is Settlement,Is Combo Bonus,Is Freebet,Ext Freebet ID,Ext Freebet Source,User ID,Sports Token ID,Reference Transaction ID,Reference Transaction Type,Sports Event ID,Created At,Settled At,Deleted At,Updated At,Tb Sports Events → ID,Tb Sports Events → Sports Transaction ID,Tb Sports Events → Ext Selection ID,Tb Sports Events → Ext Event ID,Tb Sports Events → Ext League ID,Tb Sports Events → Sport,Tb Sports Events → Tournament,Tb Sports Events → Category,Tb Sports Events → Is Live,Tb Sports Events → Competitors,Tb Sports Events → Bet Select,Tb Sports Events → Market,Tb Sports Events → Outcome,Tb Sports Events → Odds,Tb Sports Events → Status,Tb Sports Events → Event Date,Tb Sports Events → Created At,Tb Sports Events → Updated At
30725727,alternar,4458335751,76672639839,4458335751,,alternar_bet,closed,5,5,0,"1,008,771",0,2,183.50,1,,,,0,,,"28,198,507","86,634,592",,,,"janeiro 7, 2026, 15:30","janeiro 7, 2026, 23:21",,"janeiro 7, 2026, 23:21",47413658,"30,725,727",4458335751,13908360,2980,67,2980,522,0,Charlotte Hornets vs. Toronto Raptors,,BetBuilder,3pt conseguidos Mais de/Menos de  (incluindo Prorrogação): Brandon Miller (CHA) mais 2.5 | Rebotes Mais de/Menos de (incluindo Prorrogação): Brandon Ingram (TOR) mais 5.5,2.9,Open,"janeiro 8, 2026, 00:00","janeiro 7, 2026, 15:30","janeiro 7, 2026, 15:30"
30725727,alternar,4458335751,76672639839,4458335751,,alternar_bet,closed,5,5,0,"1,008,771",0,2,183.50,1,,,,0,,,"28,198,507","86,634,592",,,,"janeiro 7, 2026, 15:30","janeiro 7, 2026, 23:21",,"janeiro 7, 2026, 23:21",47413656,"30,725,727",4458335751,13908361,2980,67,2980,522,0,Detroit Pistons vs. Chicago Bulls,,Pts-Reb-Ast  Mais de/Menos de (incluindo Prorrogação),Nikola Vucevic (CHI) mais 32.5,1.8,Open,"janeiro 8, 2026, 00:00","janeiro 7, 2026, 15:30","janeiro 7, 2026, 15:30"
30725727,alternar,4458335751,76672639839,4458335751,,alternar_bet,closed,5,5,0,"1,008,771",0,2,183.50,1,,,,0,,,"28,198,507","86,634,592",,,,"janeiro 7, 2026, 15:30","janeiro 7, 2026, 23:21",,"janeiro 7, 2026, 23:21",47413655,"30,725,727",4458335751,13908363,2980,67,2980,522,0,Boston Celtics vs. Denver Nuggets,,BetBuilder,Pontos Mais de/Menos de (incluindo Prorrogação): Derrick White (BOS) mais 18.5 | Rebotes Mais de/Menos de (incluindo Prorrogação): Derrick White (BOS) mais 4.5,3.15,Open,"janeiro 8, 2026, 00:00","janeiro 7, 2026, 15:30","janeiro 7, 2026, 15:30"
30725727,alternar,4458335751,76672639839,4458335751,,alternar_bet,closed,5,5,0,"1,008,771",0,2,183.50,1,,,,0,,,"28,198,507","86,634,592",,,,"janeiro 7, 2026, 15:30","janeiro 7, 2026, 23:21",,"janeiro 7, 2026, 23:21",47413659,"30,725,727",4458335751,13908362,2980,67,2980,522,0,Atlanta Hawks vs. New Orleans Pelicans,,BetBuilder,Pontos Mais de/Menos de (incluindo Prorrogação): Jeremiah Fears (NOP) menos 15.5 | Pontos Mais de/Menos de (incluindo Prorrogação): Jordan Poole (NOP) menos 16.5,3.6,Open,"janeiro 8, 2026, 00:30","janeiro 7, 2026, 15:30","janeiro 7, 2026, 15:30"
30727841,alternar,4458413927,76672747735,4458413927,,alternar_bet,closed,500,500,0,"100,877",0,2,183.50,1,,,,0,,,"28,403,623","86,641,063",,,,"janeiro 7, 2026, 15:41","janeiro 7, 2026, 23:21",,"janeiro 7, 2026, 23:21",47419618,"30,727,841",4458413927,13908361,2980,67,2980,522,0,Detroit Pistons vs. Chicago Bulls,,Pts-Reb-Ast  Mais de/Menos de (incluindo Prorrogação),Nikola Vucevic (CHI) mais 32.5,1.8,Open,"janeiro 8, 2026, 00:00","janeiro 7, 2026, 15:41","janeiro 7, 2026, 15:41"
30727841,alternar,4458413927,76672747735,4458413927,,alternar_bet,closed,500,500,0,"100,877",0,2,183.50,1,,,,0,,,"28,403,623","86,641,063",,,,"janeiro 7, 2026, 15:41","janeiro 7, 2026, 23:21",,"janeiro 7, 2026, 23:21",47419620,"30,727,841",4458413927,13908360,2980,67,2980,522,0,Charlotte Hornets vs. Toronto Raptors,,BetBuilder,3pt conseguidos Mais de/Menos de  (incluindo Prorrogação): Brandon Miller (CHA) mais 2.5 | Rebotes Mais de/Menos de (incluindo Prorrogação): Brandon Ingram (TOR) mais 5.5,2.9,Open,"janeiro 8, 2026, 00:00","janeiro 7, 2026, 15:41","janeiro 7, 2026, 15:41"
30727841,alternar,4458413927,76672747735,4458413927,,alternar_bet,closed,500,500,0,"100,877",0,2,183.50,1,,,,0,,,"28,403,623","86,641,063",,,,"janeiro 7, 2026, 15:41","janeiro 7, 2026, 23:21",,"janeiro 7, 2026, 23:21",47419621,"30,727,841",4458413927,13908362,2980,67,2980,522,0,Atlanta Hawks vs. New Orleans Pelicans,,BetBuilder,Pontos Mais de/Menos de (incluindo Prorrogação): Jeremiah Fears (NOP) menos 15.5 | Pontos Mais de/Menos de (incluindo Prorrogação): Jordan Poole (NOP) menos 16.5,3.6,Open,"janeiro 8, 2026, 00:30","janeiro 7, 2026, 15:41","janeiro 7, 2026, 15:41"
30727841,alternar,4458413927,76672747735,4458413927,,alternar_bet,closed,500,500,0,"100,877",0,2,183.50,1,,,,0,,,"28,403,623","86,641,063",,,,"janeiro 7, 2026, 15:41","janeiro 7, 2026, 23:21",,"janeiro 7, 2026, 23:21",47419617,"30,727,841",4458413927,13908363,2980,67,2980,522,0,Boston Celtics vs. Denver Nuggets,,BetBuilder,Pontos Mais de/Menos de (incluindo Prorrogação): Derrick White (BOS) mais 18.5 | Rebotes Mais de/Menos de (incluindo Prorrogação): Derrick White (BOS) mais 4.5,3.15,Open,"janeiro 8, 2026, 00:00","janeiro 7, 2026, 15:41","janeiro 7, 2026, 15:41"
30727841,alternar,4458413927,76672747735,4458413927,,alternar_bet,closed,500,500,0,"100,877",0,2,183.50,1,,,,0,,,"28,403,623","86,641,063",,,,"janeiro 7, 2026, 15:41","janeiro 7, 2026, 23:21",,"janeiro 7, 2026, 23:21",47419619,"30,727,841",4458413927,13908359,2980,67,2980,522,0,Philadelphia 76ers vs. Washington Wizards,,BetBuilder,Pontos Mais de/Menos de (incluindo Prorrogação): Paul George (PHI) mais 13.5 | Pontos Mais de/Menos de (incluindo Prorrogação): Joel Embiid (PHI) menos 26.5,3.1,Open,"janeiro 8, 2026, 00:00","janeiro 7, 2026, 15:41","janeiro 7, 2026, 15:41"
30728264,alternar,4458432480,76672770572,4458432480,,alternar_bet,closed,5,5,0,"1,026,172",0,2,186.67,1,,,,0,,,"29,790,261","86,642,328",,,,"janeiro 7, 2026, 15:43","janeiro 7, 2026, 23:21",,"janeiro 7, 2026, 23:21",47420960,"30,728,264",4458432480,13908361,2980,67,2980,522,0,Detroit Pistons vs. Chicago Bulls,,Pts-Reb-Ast  Mais de/Menos de (incluindo Prorrogação),Nikola Vucevic (CHI) mais 32.5,1.8,Open,"janeiro 8, 2026, 00:00","janeiro 7, 2026, 15:43","janeiro 7, 2026, 15:43"
30728264,alternar,4458432480,76672770572,4458432480,,alternar_bet,closed,5,5,0,"1,026,172",0,2,186.67,1,,,,0,,,"29,790,261","86,642,328",,,,"janeiro 7, 2026, 15:43","janeiro 7, 2026, 23:21",,"janeiro 7, 2026, 23:21",47420961,"30,728,264",4458432480,13908359,2980,67,2980,522,0,Philadelphia 76ers vs. Washington Wizards,,BetBuilder,Pontos Mais de/Menos de (incluindo Prorrogação): Paul George (PHI) mais 13.5 | Pontos Mais de/Menos de (incluindo Prorrogação): Joel Embiid (PHI) menos 26.5,3.1,Open,"janeiro 8, 2026, 00:00","janeiro 7, 2026, 15:43","janeiro 7, 2026, 15:43"
30728264,alternar,4458432480,76672770572,4458432480,,alternar_bet,closed,5,5,0,"1,026,172",0,2,186.67,1,,,,0,,,"29,790,261","86,642,328",,,,"janeiro 7, 2026, 15:43","janeiro 7, 2026, 23:21",,"janeiro 7, 2026, 23:21",47420962,"30,728,264",4458432480,13908360,2980,67,2980,522,0,Charlotte Hornets vs. Toronto Raptors,,BetBuilder,3pt conseguidos Mais de/Menos de  (incluindo Prorrogação): Brandon Miller (CHA) mais 2.5 | Rebotes Mais de/Menos de (incluindo Prorrogação): Brandon Ingram (TOR) mais 5.5,2.95,Open,"janeiro 8, 2026, 00:00","janeiro 7, 2026, 15:43","janeiro 7, 2026, 15:43"
30728264,alternar,4458432480,76672770572,4458432480,,alternar_bet,closed,5,5,0,"1,026,172",0,2,186.67,1,,,,0,,,"29,790,261","86,642,328",,,,"janeiro 7, 2026, 15:43","janeiro 7, 2026, 23:21",,"janeiro 7, 2026, 23:21",47420963,"30,728,264",4458432480,13908362,2980,67,2980,522,0,Atlanta Hawks vs. New Orleans Pelicans,,BetBuilder,Pontos Mais de/Menos de (incluindo Prorrogação): Jeremiah Fears (NOP) menos 15.5 | Pontos Mais de/Menos de (incluindo Prorrogação): Jordan Poole (NOP) menos 16.5,3.6,Open,"janeiro 8, 2026, 00:30","janeiro 7, 2026, 15:43","janeiro 7, 2026, 15:43"
30728264,alternar,4458432480,76672770572,4458432480,,alternar_bet,closed,5,5,0,"1,026,172",0,2,186.67,1,,,,0,,,"29,790,261","86,642,328",,,,"janeiro 7, 2026, 15:43","janeiro 7, 2026, 23:21",,"janeiro 7, 2026, 23:21",47420959,"30,728,264",4458432480,13908363,2980,67,2980,522,0,Boston Celtics vs. Denver Nuggets,,BetBuilder,Pontos Mais de/Menos de (incluindo Prorrogação): Derrick White (BOS) mais 18.5 | Rebotes Mais de/Menos de (incluindo Prorrogação): Derrick White (BOS) mais 4.5,3.15,Open,"janeiro 8, 2026, 00:00","janeiro 7, 2026, 15:43","janeiro 7, 2026, 15:43"
30733430,alternar,4458616711,76673037613,4458616711,,alternar_bet,closed,500,500,0,"102,617",0,2,186.67,1,,,,0,,,"29,995,167","86,659,877",,,,"janeiro 7, 2026, 16:11","janeiro 7, 2026, 23:21",,"janeiro 7, 2026, 23:21",47432458,"30,733,430",4458616711,13908363,2980,67,2980,522,0,Boston Celtics vs. Denver Nuggets,,BetBuilder,Pontos Mais de/Menos de (incluindo Prorrogação): Derrick White (BOS) mais 18.5 | Rebotes Mais de/Menos de (incluindo Prorrogação): Derrick White (BOS) mais 4.5,3.15,Open,"janeiro 8, 2026, 00:00","janeiro 7, 2026, 16:11","janeiro 7, 2026, 16:11"
30733430,alternar,4458616711,76673037613,4458616711,,alternar_bet,closed,500,500,0,"102,617",0,2,186.67,1,,,,0,,,"29,995,167","86,659,877",,,,"janeiro 7, 2026, 16:11","janeiro 7, 2026, 23:21",,"janeiro 7, 2026, 23:21",47432459,"30,733,430",4458616711,13908361,2980,67,2980,522,0,Detroit Pistons vs. Chicago Bulls,,Pts-Reb-Ast  Mais de/Menos de (incluindo Prorrogação),Nikola Vucevic (CHI) mais 32.5,1.8,Open,"janeiro 8, 2026, 00:00","janeiro 7, 2026, 16:11","janeiro 7, 2026, 16:11"
30733430,alternar,4458616711,76673037613,4458616711,,alternar_bet,closed,500,500,0,"102,617",0,2,186.67,1,,,,0,,,"29,995,167","86,659,877",,,,"janeiro 7, 2026, 16:11","janeiro 7, 2026, 23:21",,"janeiro 7, 2026, 23:21",47432460,"30,733,430",4458616711,13908359,2980,67,2980,522,0,Philadelphia 76ers vs. Washington Wizards,,BetBuilder,Pontos Mais de/Menos de (incluindo Prorrogação): Paul George (PHI) mais 13.5 | Pontos Mais de/Menos de (incluindo Prorrogação): Joel Embiid (PHI) menos 26.5,3.1,Open,"janeiro 8, 2026, 00:00","janeiro 7, 2026, 16:11","janeiro 7, 2026, 16:11"
30733430,alternar,4458616711,76673037613,4458616711,,alternar_bet,closed,500,500,0,"102,617",0,2,186.67,1,,,,0,,,"29,995,167","86,659,877",,,,"janeiro 7, 2026, 16:11","janeiro 7, 2026, 23:21",,"janeiro 7, 2026, 23:21",47432461,"30,733,430",4458616711,13908360,2980,67,2980,522,0,Charlotte Hornets vs. Toronto Raptors,,BetBuilder,3pt conseguidos Mais de/Menos de  (incluindo Prorrogação): Brandon Miller (CHA) mais 2.5 | Rebotes Mais de/Menos de (incluindo Prorrogação): Brandon Ingram (TOR) mais 5.5,2.95,Open,"janeiro 8, 2026, 00:00","janeiro 7, 2026, 16:11","janeiro 7, 2026, 16:11"
30733430,alternar,4458616711,76673037613,4458616711,,alternar_bet,closed,500,500,0,"102,617",0,2,186.67,1,,,,0,,,"29,995,167","86,659,877",,,,"janeiro 7, 2026, 16:11","janeiro 7, 2026, 23:21",,"janeiro 7, 2026, 23:21",47432462,"30,733,430",4458616711,13908362,2980,67,2980,522,0,Atlanta Hawks vs. New Orleans Pelicans,,BetBuilder,Pontos Mais de/Menos de (incluindo Prorrogação): Jeremiah Fears (NOP) menos 15.5 | Pontos Mais de/Menos de (incluindo Prorrogação): Jordan Poole (NOP) menos 16.5,3.6,Open,"janeiro 8, 2026, 00:30","janeiro 7, 2026, 16:11","janeiro 7, 2026, 16:11"
30734891,alternar,4458686600,76673144480,4458686600,,alternar_bet,closed,"2,5","2,5",0,"45,573",0,2,17.73,1,,,,0,,,"29,632,554","86,647,364",,,,"janeiro 7, 2026, 16:24","janeiro 7, 2026, 22:35",,"janeiro 7, 2026, 22:35",47436320,"30,734,891",4458686600,14738988,3676,66,3676,593,0,Coritiba vs. Foz do Iguaçu PR,,Chance dupla e ambas equipes marcam,Coritiba/empate e sim,2.3637,Open,"janeiro 7, 2026, 23:30","janeiro 7, 2026, 16:24","janeiro 7, 2026, 16:24"
30734891,alternar,4458686600,76673144480,4458686600,,alternar_bet,closed,"2,5","2,5",0,"45,573",0,2,17.73,1,,,,0,,,"29,632,554","86,647,364",,,,"janeiro 7, 2026, 16:24","janeiro 7, 2026, 22:35",,"janeiro 7, 2026, 22:35",47436322,"30,734,891",4458686600,15075656,3446,66,3446,593,0,Avaí SC vs. Barra,,BetBuilder,Vencedor do encontro: Barra | Ambas equipes marcam: Sim,7.5,Open,"janeiro 8, 2026, 00:30","janeiro 7, 2026, 16:24","janeiro 7, 2026, 16:24"
30738747,alternar,4458749403,76673484557,4458749403,,alternar_bet,closed,1,1,0,"60,225",0,2,58.50,1,,,,0,,,"29,462,011","86,675,188",,,,"janeiro 7, 2026, 16:33","janeiro 7, 2026, 23:19",,"janeiro 7, 2026, 23:19",47439278,"30,738,747",4458749403,13908359,2980,67,2980,522,0,Philadelphia 76ers vs. Washington Wizards,,Vencedor (incluindo Prorrogação),Washington Wizards,6.5,Open,"janeiro 8, 2026, 00:00","janeiro 7, 2026, 16:33","janeiro 7, 2026, 16:33"
30738747,alternar,4458749403,76673484557,4458749403,,alternar_bet,closed,1,1,0,"60,225",0,2,58.50,1,,,,0,,,"29,462,011","86,675,188",,,,"janeiro 7, 2026, 16:33","janeiro 7, 2026, 23:19",,"janeiro 7, 2026, 23:19",47439279,"30,738,747",4458749403,13908430,2980,67,2980,522,0,Oklahoma City Thunder vs. Utah Jazz,,Vencedor (incluindo Prorrogação),Utah Jazz,9,Open,"janeiro 8, 2026, 01:00","janeiro 7, 2026, 16:33","janeiro 7, 2026, 16:33"
30749332,alternar,4458869045,76674116504,4458869045,,alternar_bet,closed,650,650,0,"2,129",0,2,3.17,1,,,,0,,,"29,987,177","86,693,802",,,,"janeiro 7, 2026, 16:53","janeiro 7, 2026, 21:37",,"janeiro 7, 2026, 21:37",47445053,"30,749,332",4458869045,15075694,3446,66,3446,593,0,Marcilio Dias vs. Criciúma,,Total de gols,Menos de 2.5,1.4546,Open,"janeiro 7, 2026, 22:00","janeiro 7, 2026, 16:53","janeiro 7, 2026, 16:53"
30749332,alternar,4458869045,76674116504,4458869045,,alternar_bet,closed,650,650,0,"2,129",0,2,3.17,1,,,,0,,,"29,987,177","86,693,802",,,,"janeiro 7, 2026, 16:53","janeiro 7, 2026, 21:37",,"janeiro 7, 2026, 21:37",47445054,"30,749,332",4458869045,15075653,3446,66,3446,593,0,Joinville vs. Figueirense,,Total de gols,Menos de 2.5,1.5556,Open,"janeiro 7, 2026, 23:00","janeiro 7, 2026, 16:53","janeiro 7, 2026, 16:53"
30749332,alternar,4458869045,76674116504,4458869045,,alternar_bet,closed,650,650,0,"2,129",0,2,3.17,1,,,,0,,,"29,987,177","86,693,802",,,,"janeiro 7, 2026, 16:53","janeiro 7, 2026, 21:37",,"janeiro 7, 2026, 21:37",47445052,"30,749,332",4458869045,15075656,3446,66,3446,593,0,Avaí SC vs. Barra,,Total de gols,Menos de 2.5,1.4,Open,"janeiro 8, 2026, 00:30","janeiro 7, 2026, 16:53","janeiro 7, 2026, 16:53"
30749460,alternar,4458876959,76674126342,4458876959,,alternar_bet,closed,"3,328","3,328",0,"10,903",0,2,3.17,1,,,,0,,,"28,454,810","86,695,853",,,,"janeiro 7, 2026, 16:55","janeiro 7, 2026, 21:37",,"janeiro 7, 2026, 21:37",47445401,"30,749,460",4458876959,15075694,3446,66,3446,593,0,Marcilio Dias vs. Criciúma,,Total de gols,Menos de 2.5,1.4546,Open,"janeiro 7, 2026, 22:00","janeiro 7, 2026, 16:55","janeiro 7, 2026, 16:55"
30749460,alternar,4458876959,76674126342,4458876959,,alternar_bet,closed,"3,328","3,328",0,"10,903",0,2,3.17,1,,,,0,,,"28,454,810","86,695,853",,,,"janeiro 7, 2026, 16:55","janeiro 7, 2026, 21:37",,"janeiro 7, 2026, 21:37",47445402,"30,749,460",4458876959,15075653,3446,66,3446,593,0,Joinville vs. Figueirense,,Total de gols,Menos de 2.5,1.5556,Open,"janeiro 7, 2026, 23:00","janeiro 7, 2026, 16:55","janeiro 7, 2026, 16:55"
30749460,alternar,4458876959,76674126342,4458876959,,alternar_bet,closed,"3,328","3,328",0,"10,903",0,2,3.17,1,,,,0,,,"28,454,810","86,695,853",,,,"janeiro 7, 2026, 16:55","janeiro 7, 2026, 21:37",,"janeiro 7, 2026, 21:37",47445400,"30,749,460",4458876959,15075656,3446,66,3446,593,0,Avaí SC vs. Barra,,Total de gols,Menos de 2.5,1.4,Open,"janeiro 8, 2026, 00:30","janeiro 7, 2026, 16:55","janeiro 7, 2026, 16:55"
30750481,alternar,4458928345,76674193684,4458928345,,alternar_bet,closed,500,500,0,"20,826",0,2,36.35,1,,,,0,,,"28,255,145","86,692,393",,,,"janeiro 7, 2026, 17:07","janeiro 7, 2026, 23:15",,"janeiro 7, 2026, 23:15",47447913,"30,750,481",4458928345,13908363,2980,67,2980,522,0,Boston Celtics vs. Denver Nuggets,,Total  (incluindo Prorrogação),Mais de 226,1.5883,Open,"janeiro 8, 2026, 00:00","janeiro 7, 2026, 17:07","janeiro 7, 2026, 17:07"
30750481,alternar,4458928345,76674193684,4458928345,,alternar_bet,closed,500,500,0,"20,826",0,2,36.35,1,,,,0,,,"28,255,145","86,692,393",,,,"janeiro 7, 2026, 17:07","janeiro 7, 2026, 23:15",,"janeiro 7, 2026, 23:15",47447915,"30,750,481",4458928345,14648273,3364,66,3364,501,0,FC Barcelona vs. Athletic Bilbao,,Quinto gol,FC Barcelona,1.7,Open,"janeiro 7, 2026, 19:00","janeiro 7, 2026, 17:07","janeiro 7, 2026, 17:07"
30750481,alternar,4458928345,76674193684,4458928345,,alternar_bet,closed,500,500,0,"20,826",0,2,36.35,1,,,,0,,,"28,255,145","86,692,393",,,,"janeiro 7, 2026, 17:07","janeiro 7, 2026, 23:15",,"janeiro 7, 2026, 23:15",47447911,"30,750,481",4458928345,13908364,2980,67,2980,522,0,NY Knicks vs. LA Clippers,,Total  (incluindo Prorrogação),Mais de 217.5,1.5264,Open,"janeiro 8, 2026, 00:30","janeiro 7, 2026, 17:07","janeiro 7, 2026, 17:07"
30750481,alternar,4458928345,76674193684,4458928345,,alternar_bet,closed,500,500,0,"20,826",0,2,36.35,1,,,,0,,,"28,255,145","86,692,393",,,,"janeiro 7, 2026, 17:07","janeiro 7, 2026, 23:15",,"janeiro 7, 2026, 23:15",47447909,"30,750,481",4458928345,13908358,2980,67,2980,522,0,Brooklyn Nets vs. Orlando Magic,,Total  (incluindo Prorrogação),Mais de 221,1.926,Open,"janeiro 8, 2026, 00:30","janeiro 7, 2026, 17:07","janeiro 7, 2026, 17:07"
30750481,alternar,4458928345,76674193684,4458928345,,alternar_bet,closed,500,500,0,"20,826",0,2,36.35,1,,,,0,,,"28,255,145","86,692,393",,,,"janeiro 7, 2026, 17:07","janeiro 7, 2026, 23:15",,"janeiro 7, 2026, 23:15",47447912,"30,750,481",4458928345,13908360,2980,67,2980,522,0,Charlotte Hornets vs. Toronto Raptors,,Total  (incluindo Prorrogação),Mais de 224.5,1.5129,Open,"janeiro 8, 2026, 00:00","janeiro 7, 2026, 17:07","janeiro 7, 2026, 17:07"
30750481,alternar,4458928345,76674193684,4458928345,,alternar_bet,closed,500,500,0,"20,826",0,2,36.35,1,,,,0,,,"28,255,145","86,692,393",,,,"janeiro 7, 2026, 17:07","janeiro 7, 2026, 23:15",,"janeiro 7, 2026, 23:15",47447914,"30,750,481",4458928345,13908361,2980,67,2980,522,0,Detroit Pistons vs. Chicago Bulls,,Total  (incluindo Prorrogação),Mais de 224,1.5716,Open,"janeiro 8, 2026, 00:00","janeiro 7, 2026, 17:07","janeiro 7, 2026, 17:07"
30750481,alternar,4458928345,76674193684,4458928345,,alternar_bet,closed,500,500,0,"20,826",0,2,36.35,1,,,,0,,,"28,255,145","86,692,393",,,,"janeiro 7, 2026, 17:07","janeiro 7, 2026, 23:15",,"janeiro 7, 2026, 23:15",47447910,"30,750,481",4458928345,13909075,2980,67,2980,522,0,Portland Trail Blazers vs. Houston Rockets,,Total  (incluindo Prorrogação),Mais de 221.5,1.926,Open,"janeiro 8, 2026, 03:00","janeiro 7, 2026, 17:07","janeiro 7, 2026, 17:07"
30754640,alternar,4459047397,76674401220,4459047397,,alternar_bet,closed,500,500,0,"1,054,384",0,2,"1,708.77",1,,,,0,,,"28,403,630","86,709,043",,,,"janeiro 7, 2026, 17:38","janeiro 7, 2026, 20:54",,"janeiro 7, 2026, 20:54",47454300,"30,754,640",4459047397,15075656,3446,66,3446,593,0,Avaí SC vs. Barra,,Vencedor do encontro,Avaí SC,2.4286,Open,"janeiro 8, 2026, 00:30","janeiro 7, 2026, 17:38","janeiro 7, 2026, 17:38"
30754640,alternar,4459047397,76674401220,4459047397,,alternar_bet,closed,500,500,0,"1,054,384",0,2,"1,708.77",1,,,,0,,,"28,403,630","86,709,043",,,,"janeiro 7, 2026, 17:38","janeiro 7, 2026, 20:54",,"janeiro 7, 2026, 20:54",47454301,"30,754,640",4459047397,15075694,3446,66,3446,593,0,Marcilio Dias vs. Criciúma,,Vencedor do encontro,Criciúma,2.25,Open,"janeiro 7, 2026, 22:00","janeiro 7, 2026, 17:38","janeiro 7, 2026, 17:38"
30754640,alternar,4459047397,76674401220,4459047397,,alternar_bet,closed,500,500,0,"1,054,384",0,2,"1,708.77",1,,,,0,,,"28,403,630","86,709,043",,,,"janeiro 7, 2026, 17:38","janeiro 7, 2026, 20:54",,"janeiro 7, 2026, 20:54",47454302,"30,754,640",4459047397,14738939,3676,66,3676,593,0,Londrina PR vs. Operário PR,,Vencedor do encontro,Londrina PR,1.96,Open,"janeiro 7, 2026, 22:00","janeiro 7, 2026, 17:38","janeiro 7, 2026, 17:38"
30754640,alternar,4459047397,76674401220,4459047397,,alternar_bet,closed,500,500,0,"1,054,384",0,2,"1,708.77",1,,,,0,,,"28,403,630","86,709,043",,,,"janeiro 7, 2026, 17:38","janeiro 7, 2026, 20:54",,"janeiro 7, 2026, 20:54",47454303,"30,754,640",4459047397,15005833,3130,66,3130,593,0,Horizonte FC CE vs. Quixada FC CE,,Vencedor do encontro,Horizonte FC CE,2,Open,"janeiro 7, 2026, 22:00","janeiro 7, 2026, 17:38","janeiro 7, 2026, 17:38"
30754640,alternar,4459047397,76674401220,4459047397,,alternar_bet,closed,500,500,0,"1,054,384",0,2,"1,708.77",1,,,,0,,,"28,403,630","86,709,043",,,,"janeiro 7, 2026, 17:38","janeiro 7, 2026, 20:54",,"janeiro 7, 2026, 20:54",47454304,"30,754,640",4459047397,15005835,3130,66,3130,593,0,CF Atletas Do Tirol CE vs. Floresta,,Total de gols,Mais de 1.5,1.4546,Open,"janeiro 7, 2026, 22:00","janeiro 7, 2026, 17:38","janeiro 7, 2026, 17:38"
30754640,alternar,4459047397,76674401220,4459047397,,alternar_bet,closed,500,500,0,"1,054,384",0,2,"1,708.77",1,,,,0,,,"28,403,630","86,709,043",,,,"janeiro 7, 2026, 17:38","janeiro 7, 2026, 20:54",,"janeiro 7, 2026, 20:54",47454305,"30,754,640",4459047397,14738997,3676,66,3676,593,0,Cianorte FC PR vs. Maringá FC PR,,Vencedor do encontro,Maringá FC PR,2.5,Open,"janeiro 7, 2026, 23:00","janeiro 7, 2026, 17:38","janeiro 7, 2026, 17:38"
30754640,alternar,4459047397,76674401220,4459047397,,alternar_bet,closed,500,500,0,"1,054,384",0,2,"1,708.77",1,,,,0,,,"28,403,630","86,709,043",,,,"janeiro 7, 2026, 17:38","janeiro 7, 2026, 20:54",,"janeiro 7, 2026, 20:54",47454306,"30,754,640",4459047397,15075653,3446,66,3446,593,0,Joinville vs. Figueirense,,Vencedor do encontro,Joinville,3.1429,Open,"janeiro 7, 2026, 23:00","janeiro 7, 2026, 17:38","janeiro 7, 2026, 17:38"
30754640,alternar,4459047397,76674401220,4459047397,,alternar_bet,closed,500,500,0,"1,054,384",0,2,"1,708.77",1,,,,0,,,"28,403,630","86,709,043",,,,"janeiro 7, 2026, 17:38","janeiro 7, 2026, 20:54",,"janeiro 7, 2026, 20:54",47454307,"30,754,640",4459047397,15194161,2932,66,2932,1134,0,Vitória vs. Rio Branco,,Vencedor do encontro,Vitória,2.7143,Open,"janeiro 7, 2026, 23:00","janeiro 7, 2026, 17:38","janeiro 7, 2026, 17:38"
30754640,alternar,4459047397,76674401220,4459047397,,alternar_bet,closed,500,500,0,"1,054,384",0,2,"1,708.77",1,,,,0,,,"28,403,630","86,709,043",,,,"janeiro 7, 2026, 17:38","janeiro 7, 2026, 20:54",,"janeiro 7, 2026, 20:54",47454308,"30,754,640",4459047397,14738988,3676,66,3676,593,0,Coritiba vs. Foz do Iguaçu PR,,Vencedor do encontro,Coritiba,2.5715,Open,"janeiro 7, 2026, 23:30","janeiro 7, 2026, 17:38","janeiro 7, 2026, 17:38"
30764491,alternar,4459107964,76674646373,4459107964,,alternar_bet,closed,200,200,0,"152,806",0,2,636.86,1,,,,0,,,"29,738,023","86,737,396",,,,"janeiro 7, 2026, 17:55","janeiro 7, 2026, 20:54",,"janeiro 7, 2026, 20:54",47457340,"30,764,491",4459107964,14738939,3676,66,3676,593,0,Londrina PR vs. Operário PR,,Vencedor do encontro,Londrina PR,1.96,Open,"janeiro 7, 2026, 22:00","janeiro 7, 2026, 17:55","janeiro 7, 2026, 17:55"
30764491,alternar,4459107964,76674646373,4459107964,,alternar_bet,closed,200,200,0,"152,806",0,2,636.86,1,,,,0,,,"29,738,023","86,737,396",,,,"janeiro 7, 2026, 17:55","janeiro 7, 2026, 20:54",,"janeiro 7, 2026, 20:54",47457341,"30,764,491",4459107964,15005833,3130,66,3130,593,0,Horizonte FC CE vs. Quixada FC CE,,Vencedor do encontro,Horizonte FC CE,2,Open,"janeiro 7, 2026, 22:00","janeiro 7, 2026, 17:55","janeiro 7, 2026, 17:55"
